step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
542,TRANSFER,167874.09,C100680440,0.0,0.0,C310709190,1063078.99,1230953.07,0,0
300,CASH_OUT,142362.79,C1231199068,486626.72,344263.93,C2045346310,609201.24,751564.03,0,0
17,CASH_OUT,28410.49,C286689182,1121.0,0.0,C953687372,0.0,28410.49,0,0
262,CASH_OUT,328427.77,C1592579801,328427.77,0.0,C1306965361,49762.33,378190.1,1,0
234,CASH_OUT,207229.43,C2128365870,20017.0,0.0,C640987885,2335122.84,2542352.27,0,0
301,TRANSFER,350571.01,C391303855,142959.39,0.0,C1540448538,4332511.67,4683082.67,0,0
43,TRANSFER,141997.43,C1755496403,0.0,0.0,C1844620248,409637.62,551635.05,0,0
328,CASH_OUT,498719.89,C176524578,10486.0,0.0,C1970400978,337284.08,836003.97,0,0
141,CASH_OUT,365981.49,C957865528,5010.0,0.0,C1966019042,369303.61,735285.1,0,0
161,CASH_OUT,246835.58,C1042656189,180168.0,0.0,C1173211705,0.0,246835.58,0,0
274,CASH_OUT,277850.53,C94174239,79971.0,0.0,C1505798259,774362.45,1052212.98,0,0
34,TRANSFER,416214.94,C1341751767,0.0,0.0,C825162879,1237679.26,1653894.2,0,0
44,TRANSFER,567813.51,C578444956,72314.0,0.0,C473765703,0.0,567813.51,0,0
14,CASH_OUT,42673.67,C618937667,0.0,0.0,C564685722,50140.0,90269.02,0,0
286,TRANSFER,192391.92,C124506385,23635.0,0.0,C610094957,0.0,192391.92,0,0
158,CASH_OUT,108327.74,C232125710,0.0,0.0,C1982542220,960567.26,1517004.57,0,0
41,CASH_OUT,167313.82,C1052591720,0.0,0.0,C2059739140,1755297.21,1922611.03,0,0
133,CASH_OUT,489327.94,C2124401527,10400.0,0.0,C1630602258,411467.17,900795.11,0,0
195,TRANSFER,127342.3,C1090956083,127342.3,0.0,C1420397387,0.0,0.0,1,0
612,CASH_OUT,346183.99,C2146001467,346183.99,0.0,C1068882086,115683.41,461867.4,1,0
121,TRANSFER,130987.75,C575671201,130987.75,0.0,C2040166984,0.0,0.0,1,0
214,CASH_OUT,22472.81,C1648057979,42575.0,20102.19,C434137359,2315779.42,2338252.22,0,0
276,CASH_OUT,51249.11,C294022603,0.0,0.0,C2102127229,712592.65,763841.76,0,0
34,CASH_OUT,268125.84,C1889858375,0.0,0.0,C1372986742,850626.93,1118752.77,0,0
226,CASH_OUT,29448.28,C462854685,0.0,0.0,C1106372253,10011844.22,10041292.5,0,0
399,CASH_OUT,89297.92,C161229054,10502.0,0.0,C827909451,0.0,89297.92,0,0
184,CASH_OUT,392220.8,C1989303978,0.0,0.0,C160700457,2183009.12,2575229.92,0,0
719,CASH_OUT,67299.57,C163185950,67299.57,0.0,C1545339694,303173.2,370472.77,1,0
371,CASH_OUT,125778.92,C1309086874,0.0,0.0,C428045436,359691.91,485470.83,0,0
131,CASH_OUT,460458.81,C756052241,0.0,0.0,C510910499,3135381.44,3595840.25,0,0
222,TRANSFER,211628.75,C369868816,211628.75,0.0,C2037736375,0.0,0.0,1,0
160,TRANSFER,233252.44,C1914478106,15525.0,0.0,C530208134,22368.58,255621.02,0,0
22,CASH_OUT,32915.38,C348179943,0.0,0.0,C751887847,155507.49,188422.87,0,0
688,TRANSFER,598418.22,C1509502299,16048.0,0.0,C691864844,816050.37,1414468.6,0,0
217,CASH_OUT,199426.84,C816403301,0.0,0.0,C537790602,3485750.84,3685177.68,0,0
43,CASH_OUT,21987.0,C983847519,21987.0,0.0,C868283274,123690.93,145677.94,1,0
72,CASH_OUT,730574.39,C1283613009,730574.39,0.0,C1291527211,183897.18,914471.57,1,0
205,CASH_OUT,208279.62,C998886277,10351.0,0.0,C738566773,40749.95,249029.56,0,0
179,TRANSFER,161982.42,C497232644,0.0,0.0,C1329575561,257895.78,419878.2,0,0
130,TRANSFER,2717950.27,C741892779,192478.0,0.0,C1492818044,10370.99,2728321.26,0,0
280,CASH_OUT,85627.51,C1088300315,51588.0,0.0,C444506041,3130581.21,3216208.71,0,0
269,TRANSFER,32527.0,C1930526816,32527.0,0.0,C1608920091,0.0,0.0,1,0
167,CASH_OUT,279728.8,C1078571218,279728.8,0.0,C2093453750,707165.63,986894.43,1,0
14,CASH_OUT,200044.8,C936795216,221859.0,21814.2,C449779742,0.0,200044.8,0,0
132,TRANSFER,1021354.17,C2009397647,33557.0,0.0,C1548330565,0.0,1021354.17,0,0
299,CASH_OUT,95467.91,C1247646906,0.0,0.0,C1441748226,456402.89,551870.8,0,0
288,CASH_OUT,21511.22,C600840707,21511.22,0.0,C1047213176,0.0,21511.22,1,0
394,TRANSFER,735584.04,C864795958,0.0,0.0,C1328992387,1272727.12,2008311.16,0,0
442,TRANSFER,37323.15,C2027331008,37323.15,0.0,C235368108,0.0,0.0,1,0
500,CASH_OUT,209491.74,C1564548462,99939.0,0.0,C2078879285,3881495.46,4090987.2,0,0
210,CASH_OUT,52450.09,C2047004327,11770.0,0.0,C1588386303,11207.08,63657.17,0,0
348,CASH_OUT,71436.27,C1615326508,0.0,0.0,C1383887673,4055187.27,4126623.54,0,0
201,CASH_OUT,514971.71,C2140329187,0.0,0.0,C1342938160,1004214.97,1519186.68,0,0
186,TRANSFER,174135.67,C180610844,6556.0,0.0,C447833304,63035.98,237171.65,0,0
232,TRANSFER,286861.6,C775010933,39966.0,0.0,C899331796,0.0,286861.6,0,0
13,CASH_OUT,287147.23,C895690987,0.0,0.0,C254839817,1941187.95,2228335.18,0,0
304,CASH_OUT,58354.83,C2062694856,0.0,0.0,C603498102,134459.96,192814.78,0,0
182,CASH_OUT,284915.12,C1019381373,65249.0,0.0,C72424293,97462.28,382377.4,0,0
40,TRANSFER,557370.51,C1711196127,3886.0,0.0,C437550369,0.0,557370.51,0,0
19,TRANSFER,390716.08,C7119610,0.0,0.0,C936490920,4342663.57,4602588.01,0,0
184,CASH_OUT,96286.54,C1921354292,96286.54,0.0,C397888412,0.0,96286.54,1,0
251,CASH_OUT,105595.99,C1634857967,0.0,0.0,C1857711425,1646689.21,1595484.07,0,0
204,CASH_OUT,164249.24,C1045272958,0.0,0.0,C856527701,164257.49,328506.73,0,0
255,CASH_OUT,8497.05,C506052303,0.0,0.0,C1202737893,958252.27,966749.32,0,0
206,CASH_OUT,237607.08,C932801727,10896.0,0.0,C2051441259,979985.71,1217592.79,0,0
299,CASH_OUT,335483.7,C1614851465,0.0,0.0,C336889916,2996983.99,3332467.69,0,0
618,TRANSFER,114483.78,C1911994336,114483.78,0.0,C1235106640,0.0,0.0,1,0
16,CASH_OUT,266893.16,C822680099,0.0,0.0,C434242252,1915943.32,2182836.48,0,0
156,CASH_OUT,327370.09,C1865527469,29854.0,0.0,C1428825486,3066552.0,3393922.1,0,0
259,CASH_OUT,188121.08,C160843581,24336.0,0.0,C1813840177,0.0,188121.08,0,0
252,CASH_OUT,130757.76,C1242267822,3245.0,0.0,C1427225009,0.0,130757.76,0,0
404,CASH_OUT,932691.0,C1397478591,932691.0,0.0,C1283620500,93390.82,1026081.82,1,0
211,CASH_OUT,189708.6,C90664214,0.0,0.0,C327102932,3257486.58,3447195.18,0,0
251,TRANSFER,1103884.34,C1121702150,0.0,0.0,C133487295,1711793.66,2815678.0,0,0
528,CASH_OUT,392767.71,C742098592,392767.71,0.0,C886096623,90169.81,482937.52,1,0
16,CASH_OUT,196700.94,C1483805556,21158.0,0.0,C1307133104,491283.72,0.0,0,0
403,CASH_OUT,107967.36,C49611997,0.0,0.0,C735445075,1368194.49,1476161.84,0,0
163,CASH_OUT,234265.58,C1455560465,11178.0,0.0,C156815783,1144141.85,1378407.43,0,0
210,CASH_OUT,178747.63,C2059893403,0.0,0.0,C302902142,654918.64,833666.27,0,0
17,CASH_OUT,458902.88,C101031970,20927.0,0.0,C270981381,1112643.57,1449195.45,0,0
264,CASH_OUT,2514878.33,C1163253466,2514878.33,0.0,C1720852348,1017845.77,3532724.1,1,0
426,CASH_OUT,124854.69,C1798400012,1652.0,0.0,C1454544841,91751.05,216605.74,0,0
39,CASH_OUT,1141.06,C1213397142,392345.76,391204.71,C1329992313,287163.16,535899.67,0,0
401,CASH_OUT,504790.66,C966753129,0.0,0.0,C725878454,1272058.2,1776848.85,0,0
402,CASH_OUT,359430.05,C1607634329,30430.0,0.0,C1622452859,374164.66,733594.71,0,0
358,CASH_OUT,513645.26,C246228332,0.0,0.0,C1733389097,692462.74,1206107.99,0,0
351,CASH_OUT,36121.24,C1377222431,0.0,0.0,C1910836162,975752.23,1011873.47,0,0
42,CASH_OUT,124456.11,C137786013,0.0,0.0,C761759728,271883.97,396340.09,0,0
36,CASH_OUT,171548.43,C1344192435,29797.0,0.0,C1353520688,105077.0,62156.54,0,0
161,CASH_OUT,181628.88,C1880422073,0.0,0.0,C1661301602,1470535.22,1652164.1,0,0
135,TRANSFER,269121.15,C2114036055,0.0,0.0,C1147398060,2733340.54,3002461.69,0,0
250,CASH_OUT,1077.21,C807710106,0.0,0.0,C2062699991,9177934.72,9179011.93,0,0
212,CASH_OUT,266677.98,C592028310,0.0,0.0,C1477602083,370997.11,637675.08,0,0
690,CASH_OUT,300156.03,C1321282778,51197.0,0.0,C1059136128,96205.59,396361.62,0,0
605,CASH_OUT,147230.63,C1675751864,147230.63,0.0,C1378762120,0.0,147230.63,1,0
215,CASH_OUT,364642.28,C967781480,0.0,0.0,C1096700652,3375748.17,3740390.45,0,0
44,CASH_OUT,153076.05,C138083897,0.0,0.0,C742211084,2729599.23,2882675.28,0,0
348,CASH_OUT,203712.16,C1324412524,30068.0,0.0,C465162883,0.0,203712.16,0,0
130,CASH_OUT,199272.24,C1032792725,0.0,0.0,C1185953929,1351736.03,1551008.27,0,0
130,CASH_OUT,498140.61,C1317917471,102218.19,0.0,C285778272,2116278.29,2614418.91,0,0
324,CASH_OUT,354509.04,C915667100,6293.0,0.0,C1037155228,368792.99,723302.03,0,0
20,CASH_OUT,212789.57,C139104953,0.0,0.0,C2060815346,436196.22,648985.8,0,0
274,CASH_OUT,108141.57,C746632862,19968.0,0.0,C626626428,57742.02,165883.58,0,0
307,CASH_OUT,106608.54,C138597798,0.0,0.0,C827328814,520411.14,627019.68,0,0
159,TRANSFER,368344.18,C1799722592,12400.02,0.0,C962607612,1717809.9,2086154.08,0,0
134,CASH_OUT,125516.89,C880357714,49948.33,0.0,C122320054,6373516.32,6499033.21,0,0
382,CASH_OUT,56372.15,C879404678,22528.0,0.0,C141628471,141966.97,198339.12,0,0
408,CASH_OUT,360695.95,C265416584,18822.7,0.0,C1360884032,5962098.22,6322794.18,0,0
164,CASH_OUT,206108.63,C1527784145,0.0,0.0,C1519464219,262508.01,468616.63,0,0
711,CASH_OUT,2580055.17,C1554550313,2580055.17,0.0,C848131266,1052911.87,3632967.05,1,0
349,CASH_OUT,138107.59,C960212413,0.0,0.0,C736105517,4253865.77,4391973.36,0,0
715,CASH_OUT,272841.98,C1875805655,1550.0,0.0,C1143069919,29664.65,302506.63,0,0
544,CASH_OUT,199031.18,C510074414,62737.0,0.0,C637867281,741041.45,940072.63,0,0
187,TRANSFER,760450.46,C695330845,0.0,0.0,C440234746,1406754.38,2167204.83,0,0
376,CASH_OUT,56781.02,C204794956,9549.0,0.0,C1399140152,0.0,56781.02,0,0
505,TRANSFER,2979972.78,C1904352957,2979972.78,0.0,C436096516,0.0,0.0,1,0
203,CASH_OUT,276395.06,C818219968,4015.0,0.0,C1654327813,0.0,276395.06,0,0
192,CASH_OUT,31039.85,C613513772,0.0,0.0,C659174536,576971.31,608011.16,0,0
469,CASH_OUT,38658.13,C243184215,4765.58,0.0,C432412005,872818.14,911476.27,0,0
281,CASH_OUT,1030417.74,C1500009160,1030417.74,0.0,C1683886957,0.0,1030417.74,1,0
705,CASH_OUT,322722.44,C1719063893,0.0,0.0,C542766981,1655649.26,1978371.7,0,0
232,CASH_OUT,11247.09,C1707916770,0.0,0.0,C368112975,256349.35,267596.44,0,0
162,CASH_OUT,232071.69,C25448104,1490.0,0.0,C760558663,89015.49,321087.18,0,0
140,CASH_OUT,9997.26,C1724194968,0.0,0.0,C643851230,1437896.36,1447893.63,0,0
207,CASH_OUT,133436.13,C38642802,0.0,0.0,C977089685,547967.19,681403.31,0,0
517,CASH_OUT,699183.61,C103568596,699183.61,0.0,C1742143760,1355085.63,2054269.23,1,0
307,CASH_OUT,17044.59,C845336882,10.0,0.0,C1654653694,54510.92,71555.51,0,0
189,CASH_OUT,51460.6,C143715018,0.0,0.0,C1729686892,1251328.77,1302789.37,0,0
178,CASH_OUT,41717.16,C451367205,0.0,0.0,C308027009,142149.34,183866.5,0,0
402,CASH_OUT,207073.38,C200825204,69636.42,0.0,C1879374115,622972.21,830045.6,0,0
258,CASH_OUT,118753.89,C1895324441,203684.0,84930.11,C495208287,27048.55,145802.44,0,0
218,TRANSFER,957432.32,C1415925120,957432.32,0.0,C1578069849,0.0,0.0,1,0
41,CASH_OUT,123959.11,C1882868864,0.0,0.0,C1354269090,1579124.66,1703083.76,0,0
346,TRANSFER,2264244.15,C202971873,0.0,0.0,C1352700431,3591738.1,5855982.25,0,0
255,CASH_OUT,37834.75,C862124595,501486.44,463651.69,C915756384,292345.3,330180.05,0,0
303,CASH_OUT,122471.53,C980047325,12044.0,0.0,C800039670,369640.1,492111.63,0,0
55,TRANSFER,309254.05,C1323797959,309254.05,0.0,C986375360,0.0,0.0,1,0
204,CASH_OUT,228637.69,C1326516145,0.0,0.0,C1303626741,3002323.98,3347039.36,0,0
378,CASH_OUT,240059.95,C1373702097,156279.0,0.0,C769858588,1700686.17,1940746.12,0,0
256,CASH_OUT,114650.13,C1956009071,52326.0,0.0,C1989969799,0.0,114650.13,0,0
355,CASH_OUT,64056.47,C1144255311,35575.0,0.0,C1325720016,437377.2,501433.67,0,0
182,CASH_OUT,351476.94,C420410959,186840.0,0.0,C713487056,909494.54,1260971.48,0,0
166,CASH_OUT,106714.62,C1383656971,0.0,0.0,C1789894648,2434836.46,2541551.09,0,0
227,TRANSFER,1908472.91,C165916276,0.0,0.0,C1019912850,2176034.23,4084507.13,0,0
60,TRANSFER,45807.51,C958487787,45807.51,0.0,C218393296,0.0,0.0,1,0
153,TRANSFER,1391621.87,C1086691260,60986.0,0.0,C388249720,0.0,1391621.87,0,0
278,CASH_OUT,66000.48,C2023065749,35733.0,0.0,C1451704857,414675.41,480675.89,0,0
322,TRANSFER,4128038.34,C966053403,10783.0,0.0,C347321312,1804596.84,5932635.18,0,0
34,TRANSFER,20167.24,C1927720707,0.0,0.0,C2016282692,783480.89,803648.12,0,0
130,CASH_OUT,408865.99,C1939141737,239.0,0.0,C732398219,8054902.63,8463768.62,0,0
93,TRANSFER,3723738.06,C1553979696,3723738.06,0.0,C537828065,0.0,0.0,1,0
428,TRANSFER,3028421.03,C2107000276,3028421.03,0.0,C1629716841,0.0,0.0,1,0
327,TRANSFER,3364733.26,C1642344382,61880.0,0.0,C2079241962,87291.89,3452025.15,0,0
134,CASH_OUT,234531.63,C82848373,17033.0,0.0,C1957081050,0.0,234531.63,0,0
14,CASH_OUT,769917.76,C583189935,170.0,0.0,C1681202502,3536349.73,4179452.5,0,0
249,CASH_OUT,213090.83,C244617525,20831.0,0.0,C644435887,57026.9,270117.73,0,0
253,CASH_OUT,73598.61,C1519248862,4520.0,0.0,C439936888,28645.43,102244.04,0,0
448,CASH_OUT,183827.54,C1330961941,764.0,0.0,C1595616613,160010.65,343838.18,0,0
305,CASH_OUT,127422.45,C2076050203,0.0,0.0,C1617941510,4465873.13,4593295.59,0,0
183,CASH_OUT,80666.32,C1801237637,0.0,0.0,C507372053,115448.62,196114.94,0,0
401,TRANSFER,1665192.27,C589768419,0.0,0.0,C506073437,1703371.0,3284529.79,0,0
250,CASH_OUT,35133.44,C32853995,0.0,0.0,C483404633,9913491.45,9948624.9,0,0
254,TRANSFER,757362.03,C1309907547,0.0,0.0,C326798803,3151108.04,3908470.06,0,0
143,CASH_OUT,199903.81,C1713943868,10579.0,0.0,C1601553133,1532.64,201436.45,0,0
143,CASH_OUT,255141.71,C824361140,0.0,0.0,C1832174712,340598.68,595740.39,0,0
643,CASH_OUT,40651.96,C459709989,40651.96,0.0,C632646357,1737062.67,1777714.62,1,0
202,CASH_OUT,212901.62,C1566914560,0.0,0.0,C660308249,690001.17,902902.79,0,0
349,CASH_OUT,453826.32,C578976612,22375.0,0.0,C929732976,1714810.02,2168636.34,0,0
250,CASH_OUT,451470.27,C1243063059,13801.0,0.0,C1345938153,2565768.52,3017238.79,0,0
42,CASH_OUT,587264.94,C418809695,0.0,0.0,C2131611622,1229156.82,1816421.76,0,0
211,CASH_OUT,43802.77,C1567221756,59930.0,16127.23,C754447440,1138023.25,1181826.02,0,0
41,CASH_OUT,90711.46,C1026391611,0.0,0.0,C514600085,1119281.65,1209993.11,0,0
228,CASH_OUT,38753.6,C287774935,0.0,0.0,C617087315,499120.43,537874.03,0,0
36,CASH_OUT,16680.74,C929526985,0.0,0.0,C460247313,2381786.46,2398467.2,0,0
250,TRANSFER,483011.3,C1398265573,0.0,0.0,C537655715,1289482.56,1772493.87,0,0
730,TRANSFER,10000000.0,C726730575,57316255.05,47316255.05,C1364745638,0.0,0.0,1,0
162,CASH_OUT,369110.01,C1849093008,15837.0,0.0,C1283179837,0.0,369110.01,0,0
15,CASH_OUT,135429.61,C1441069241,0.0,0.0,C431217396,390191.86,525621.47,0,0
405,CASH_OUT,75854.39,C1474613368,0.0,0.0,C21295457,949452.73,1025307.12,0,0
282,CASH_OUT,174685.63,C1297520550,0.0,0.0,C1535675275,2080267.46,2254953.09,0,0
350,TRANSFER,991024.41,C372098435,0.0,0.0,C1382125071,2025720.46,3016744.87,0,0
208,TRANSFER,564578.28,C35420540,16241.0,0.0,C528189923,430811.13,995389.41,0,0
17,CASH_OUT,60896.96,C1474716701,20850.0,0.0,C386189356,0.0,60896.96,0,0
376,TRANSFER,1243506.6,C816041182,5543.0,0.0,C1548331420,484363.64,1727870.23,0,0
43,CASH_OUT,47648.93,C2096161821,17575.0,0.0,C383037575,4006.0,0.0,0,0
281,CASH_OUT,58222.95,C1671933783,32073.0,0.0,C1015964784,422710.18,480933.13,0,0
250,CASH_OUT,279344.86,C1468106985,468819.05,189474.19,C1789529602,337304.45,616649.3,0,0
399,TRANSFER,265527.75,C866040696,0.0,0.0,C284392253,2058557.7,2324085.45,0,0
374,CASH_OUT,6980.29,C232713868,0.0,0.0,C1451051885,19496.29,26476.58,0,0
727,CASH_OUT,276298.49,C238489119,276298.49,0.0,C2127664545,598892.69,875191.19,1,0
346,TRANSFER,2482748.82,C1545293617,6396.0,0.0,C2012974185,283037.76,2765786.58,0,0
326,CASH_OUT,155375.44,C75503260,0.0,0.0,C211702543,3110030.16,3265405.59,0,0
165,CASH_OUT,169789.22,C794050823,0.0,0.0,C1877819234,177634.99,347424.21,0,0
282,TRANSFER,267320.78,C905762036,423.0,0.0,C162114152,1536477.88,1803798.66,0,0
178,TRANSFER,2026454.31,C1115509265,99257.0,0.0,C1077711648,1504913.07,3531367.39,0,0
321,CASH_OUT,46970.98,C432730794,0.0,0.0,C474247160,1410711.38,1457682.35,0,0
43,TRANSFER,661905.95,C1448385577,31383.0,0.0,C1969723986,0.0,661905.95,0,0
261,CASH_OUT,200604.18,C560440212,14578.0,0.0,C1730312920,4197302.92,4397907.1,0,0
35,CASH_OUT,129753.26,C1917799631,0.0,0.0,C792998335,289650.01,419403.28,0,0
20,CASH_OUT,28640.7,C1377024989,0.0,0.0,C47074764,309404.53,338045.23,0,0
131,CASH_OUT,636076.47,C1021052402,0.0,0.0,C212190646,1024320.14,1660396.61,0,0
164,CASH_OUT,119810.62,C1856153719,12254.0,0.0,C1598702122,0.0,119810.62,0,0
20,CASH_OUT,94890.08,C1451985686,11243.0,0.0,C836654363,0.0,94890.08,0,0
349,CASH_OUT,71409.88,C1831123387,0.0,0.0,C1864614928,987288.4,1058698.28,0,0
186,CASH_OUT,191076.54,C1728127390,60572.0,0.0,C669040996,33029.18,224105.72,0,0
256,CASH_OUT,214708.82,C850829486,0.0,0.0,C1280512370,4958626.73,5173335.55,0,0
202,CASH_OUT,96213.02,C226093141,634.0,0.0,C2058337715,0.0,96213.02,0,0
163,TRANSFER,913828.51,C1167996209,131977.76,0.0,C840851049,1397893.69,2311722.19,0,0
303,CASH_OUT,195937.21,C2086439630,0.0,0.0,C958643326,1705375.3,1901312.52,0,0
326,CASH_OUT,422962.7,C1226474308,8138.0,0.0,C1717835369,0.0,422962.7,0,0
348,CASH_OUT,346993.3,C1608117902,0.0,0.0,C489037428,559577.94,906571.24,0,0
231,CASH_OUT,429456.66,C214039462,0.0,0.0,C1952102908,860531.04,1543507.11,0,0
646,TRANSFER,10000000.0,C512841143,30399045.08,20399045.08,C832210168,0.0,0.0,1,0
250,CASH_OUT,66867.61,C175528110,24641.29,0.0,C472399389,5921199.75,5988067.37,0,0
159,CASH_OUT,403152.54,C1391781112,198031.0,0.0,C1966790388,2684744.04,3121643.87,0,0
300,CASH_OUT,85282.67,C1278703291,11188.0,0.0,C759926282,2639748.09,2725030.76,0,0
596,TRANSFER,136414.39,C1467271955,0.0,0.0,C1749131159,188840.5,325254.89,0,0
350,TRANSFER,433150.09,C761374426,0.0,0.0,C1826115620,1358298.85,1791448.94,0,0
336,TRANSFER,3401365.76,C148352419,176527.14,0.0,C666569070,5193177.67,8594543.43,0,0
329,CASH_OUT,63014.15,C2067780192,0.0,0.0,C96202682,2106984.66,2169998.82,0,0
397,CASH_OUT,68789.81,C238984506,12308.0,0.0,C213446758,44822.81,113612.63,0,0
356,CASH_OUT,129651.6,C1508321912,42322.0,0.0,C1179330908,222315.51,351967.11,0,0
155,CASH_OUT,193623.3,C2069167101,509335.0,315711.7,C1226895744,102068.0,418836.94,0,0
284,CASH_OUT,94387.59,C925880776,42081.0,0.0,C934630282,0.0,94387.59,0,0
305,CASH_OUT,4118.43,C1996840295,516.0,0.0,C1406038217,0.0,4118.43,0,0
373,TRANSFER,633934.4,C2086722585,10419.0,0.0,C655598696,131863.99,765798.39,0,0
135,TRANSFER,420311.81,C1241515554,334.89,0.0,C1752633626,7155121.84,7575433.66,0,0
468,TRANSFER,155926.42,C161250720,155926.42,0.0,C314194629,0.0,0.0,1,0
187,CASH_OUT,223245.54,C441753147,944.0,0.0,C1328413462,83839.53,307085.07,0,0
18,CASH_OUT,182771.33,C1902600480,141381.0,0.0,C732685266,2036616.51,2704450.77,0,0
19,CASH_OUT,275982.69,C1286247490,3186.0,0.0,C182292578,465410.7,741393.4,0,0
402,CASH_OUT,31445.12,C166057295,0.0,0.0,C1840610399,1150684.83,1182129.95,0,0
370,CASH_OUT,563149.41,C1079337250,563149.41,0.0,C1882398293,65562.72,628712.13,1,0
371,CASH_OUT,104449.26,C1715966559,0.0,0.0,C713031468,2073944.09,2178393.35,0,0
352,CASH_OUT,137406.06,C1649563038,152819.0,15412.94,C1295143485,1550384.52,1687790.59,0,0
450,CASH_OUT,21708.13,C1128269552,21708.13,0.0,C1346281468,140777.56,162485.7,1,0
356,CASH_OUT,23341.71,C6195325,50466.0,27124.29,C1318513874,24231.1,47572.81,0,0
240,CASH_OUT,346675.27,C996842635,0.0,0.0,C1900062041,4587649.0,4934324.27,0,0
40,CASH_OUT,2757431.53,C82669876,2757431.53,0.0,C1462250062,0.0,2757431.53,1,0
406,CASH_OUT,7265.82,C1584056590,0.0,0.0,C1951317992,23296.66,30562.47,0,0
20,CASH_OUT,155530.28,C1346986982,28615.0,0.0,C1224461738,1399264.72,1554795.0,0,0
403,CASH_OUT,87154.36,C1851755106,64463.0,0.0,C690264361,0.0,87154.36,0,0
9,CASH_OUT,233747.1,C1854473023,0.0,0.0,C1779348438,516314.87,750061.97,0,0
284,CASH_OUT,40249.52,C980014211,14928.0,0.0,C1774824672,0.0,40249.52,0,0
211,CASH_OUT,13913.58,C1753789586,0.0,0.0,C937515935,209149.85,223063.43,0,0
398,CASH_OUT,20496.49,C132896769,99987.71,79491.22,C1611418903,213942.62,678979.7,0,0
203,CASH_OUT,66721.39,C1314491303,0.0,0.0,C1090467493,551902.76,618624.15,0,0
10,CASH_OUT,61924.16,C985556237,0.0,0.0,C1291253720,1394495.68,1456419.84,0,0
230,CASH_OUT,34933.23,C239515950,6453.0,0.0,C13744552,3363425.46,3398358.69,0,0
205,CASH_OUT,66313.84,C1822261483,8268.0,0.0,C406662718,376055.49,442369.33,0,0
184,CASH_OUT,100702.81,C1436253915,0.0,0.0,C2108276365,1302014.14,1402716.95,0,0
275,CASH_OUT,225095.58,C2029156245,0.0,0.0,C2000413709,284047.38,509142.96,0,0
378,TRANSFER,656275.83,C711925845,0.0,0.0,C1271463818,750746.38,1407022.21,0,0
18,CASH_OUT,82880.81,C1025620219,0.0,0.0,C1558871905,98691.0,181571.81,0,0
136,CASH_OUT,152410.2,C1039423501,0.0,0.0,C2140635556,8214704.76,8367114.96,0,0
131,CASH_OUT,496375.42,C879514156,14741.0,0.0,C932727477,0.0,496375.42,0,0
132,CASH_OUT,9024.73,C355208292,0.0,0.0,C2094194105,22173.19,31197.92,0,0
346,TRANSFER,2213274.43,C91076293,0.0,0.0,C70952699,3167808.95,5381083.37,0,0
207,TRANSFER,45838.27,C1183044243,0.0,0.0,C1535320152,149172.02,195010.29,0,0
160,TRANSFER,141508.56,C639037502,141508.56,0.0,C595727199,0.0,0.0,1,0
83,CASH_OUT,2498370.12,C1275891732,2498370.12,0.0,C989926584,2343446.74,4841816.86,1,0
330,CASH_OUT,167420.95,C682015134,229311.04,61890.09,C1883259367,634868.56,802289.52,0,0
161,CASH_OUT,319329.13,C1471562320,0.0,0.0,C2077234730,900445.9,1219775.02,0,0
228,TRANSFER,635465.65,C45665375,0.0,0.0,C1936879055,671105.07,1306570.72,0,0
188,CASH_OUT,302008.84,C338124273,416818.0,114809.16,C231349175,5625.12,307633.96,0,0
239,CASH_OUT,128070.91,C482198025,0.0,0.0,C110028959,1115459.92,1243530.84,0,0
251,CASH_OUT,168409.36,C94855833,28269.0,0.0,C642207574,4037544.07,4205953.44,0,0
602,TRANSFER,1976666.45,C1329135302,1976666.45,0.0,C14438406,0.0,0.0,1,0
134,CASH_OUT,503258.82,C1164339291,0.0,0.0,C789179642,629669.94,1132928.76,0,0
348,CASH_OUT,216252.03,C339765042,44.0,0.0,C1322608841,2950917.97,3167169.99,0,0
331,CASH_OUT,96825.48,C1816556246,0.0,0.0,C1165834029,1441114.51,1537939.99,0,0
254,CASH_OUT,189945.19,C51314454,40099.0,0.0,C768795788,129787.66,319732.85,0,0
34,CASH_OUT,369147.39,C1491041611,212026.63,0.0,C1508944606,645934.35,1015081.73,0,0
37,CASH_OUT,353951.56,C421991063,20620.0,0.0,C453391985,0.0,353951.56,0,0
611,CASH_OUT,1418168.85,C1964276843,1418168.85,0.0,C164163741,10398440.86,11816609.71,1,0
354,CASH_OUT,150769.43,C1985766549,0.0,0.0,C1448260983,2907961.32,3058730.75,0,0
382,CASH_OUT,62465.13,C1418643646,0.0,0.0,C1905881039,999257.42,1061722.55,0,0
402,CASH_OUT,37844.68,C209577752,442.0,0.0,C533177883,561902.36,599747.03,0,0
164,CASH_OUT,151928.44,C1424914357,0.0,0.0,C722560943,3823774.35,3975702.79,0,0
337,CASH_OUT,658637.38,C1494570595,658637.38,0.0,C975876326,0.0,658637.38,1,0
145,TRANSFER,3572736.74,C699121827,3572736.74,0.0,C1252527370,0.0,0.0,1,0
163,CASH_OUT,105066.21,C1053899287,0.0,0.0,C103846014,2721164.62,2826230.83,0,0
19,CASH_OUT,204821.34,C1704236607,0.0,0.0,C139612856,866393.23,1071214.57,0,0
